OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
1;3065793;6713718;Amaa;246;19921225;1992;12;25;3075000;6715000;2.5;3.6;0.1;0.0;576;6.19;1212.7000000000012;536.0
1;3065793;6713718;Amaa;246;19921226;1992;12;26;3075000;6715000;3.3;4.7;3.2;0.0;820;5.23;1212.7000000000012;536.0
1;3065793;6713718;Amaa;246;19921227;1992;12;27;3075000;6715000;2.2;3.8;2.0;0.0;952;4.82;1212.7000000000012;536.0
1;3065793;6713718;Amaa;246;19921228;1992;12;28;3075000;6715000;2.3;4.1;2.6;1.0;815;5.36;1212.7000000000012;537.0
1;3065793;6713718;Amaa;246;19921229;1992;12;29;3075000;6715000;3.7;4.5;2.8;0.0;951;5.58;1212.7000000000012;537.0
1;3065793;6713718;Amaa;246;19921230;1992;12;30;3075000;6715000;2.1;2.8;-1.1;0.0;1052;4.67;1212.7000000000012;537.0
1;3065793;6713718;Amaa;246;19921231;1992;12;31;3075000;6715000;3.3;5.9;3.5;0.0;851;5.27;1212.7000000000012;537.0
1;3065793;6713718;Amaa;246;19930101;1993;1;1;3075000;6715000;2.0;3.2;4.5;0.0;734;5.19;0.0;0.0
1;3065793;6713718;Amaa;246;19930102;1993;1;2;3075000;6715000;1.1;1.8;0.0;0.0;979;5.0;0.0;0.0
1;3065793;6713718;Amaa;246;19930103;1993;1;3;3075000;6715000;-0.1;1.5;-1.0;0.0;676;4.94;0.0;0.0
1;3065793;6713718;Amaa;246;19930104;1993;1;4;3075000;6715000;-0.3;2.6;-1.2;0.0;1011;4.76;0.0;0.0
1;3065793;6713718;Amaa;246;19930105;1993;1;5;3075000;6715000;1.0;2.6;2.4;0.0;740;5.02;0.0;0.0
1;3065793;6713718;Amaa;246;19930106;1993;1;6;3075000;6715000;3.6;4.9;2.0;0.0;900;5.8;0.0;0.0
1;3065793;6713718;Amaa;246;19930107;1993;1;7;3075000;6715000;3.0;5.3;0.3;0.0;1331;4.94;0.0;0.0
1;3065793;6713718;Amaa;246;19930108;1993;1;8;3075000;6715000;2.3;2.6;1.5;0.0;960;5.88;0.0;0.0
1;3065793;6713718;Amaa;246;19930109;1993;1;9;3075000;6715000;2.6;4.1;1.9;0.0;1128;5.54;0.0;0.0
1;3065793;6713718;Amaa;246;19930110;1993;1;10;3075000;6715000;3.5;5.0;2.7;3.0;1451;6.02;0.0;3.0
1;3065793;6713718;Amaa;246;19930111;1993;1;11;3075000;6715000;3.4;5.3;2.7;0.0;1104;6.41;0.0;3.0
1;3065793;6713718;Amaa;246;19930112;1993;1;12;3075000;6715000;2.5;3.0;1.4;0.0;1210;5.15;0.0;3.0
1;3065793;6713718;Amaa;246;19930113;1993;1;13;3075000;6715000;4.1;5.1;3.6;0.0;1497;5.88;0.0;3.0
1;3065793;6713718;Amaa;246;19930114;1993;1;14;3075000;6715000;2.2;4.1;2.1;8.0;808;5.97;0.0;11.0
1;3065793;6713718;Amaa;246;19930115;1993;1;15;3075000;6715000;2.3;3.6;1.9;2.0;1441;5.35;0.0;13.0
1;3065793;6713718;Amaa;246;19930116;1993;1;16;3075000;6715000;4.5;5.3;2.8;0.0;1726;5.92;0.0;13.0
1;3065793;6713718;Amaa;246;19930117;1993;1;17;3075000;6715000;4.9;6.7;4.5;0.0;602;6.81;0.0;13.0
1;3065793;6713718;Amaa;246;19930118;1993;1;18;3075000;6715000;4.2;6.4;4.5;2.0;1610;4.78;0.0;15.0
1;3065793;6713718;Amaa;246;19930119;1993;1;19;3075000;6715000;0.9;4.6;-0.1;0.0;1082;5.24;0.0;15.0
1;3065793;6713718;Amaa;246;19930120;1993;1;20;3075000;6715000;2.2;3.5;-0.5;2.0;1270;5.39;0.0;17.0
1;3065793;6713718;Amaa;246;19930121;1993;1;21;3075000;6715000;3.9;5.3;2.2;2.0;1773;5.8;0.0;19.0
1;3065793;6713718;Amaa;246;19930122;1993;1;22;3075000;6715000;3.8;5.2;3.3;2.0;1207;6.15;0.0;21.0
1;3065793;6713718;Amaa;246;19930123;1993;1;23;3075000;6715000;0.7;4.3;1.5;0.0;1861;4.03;0.0;21.0
1;3065793;6713718;Amaa;246;19930124;1993;1;24;3075000;6715000;0.1;2.2;-1.1;0.0;1425;4.23;0.0;21.0
1;3065793;6713718;Amaa;246;19930125;1993;1;25;3075000;6715000;-1.6;0.1;-2.9;1.0;1426;3.91;0.0;22.0
1;3065793;6713718;Amaa;246;19930126;1993;1;26;3075000;6715000;-1.7;0.9;-1.8;2.0;1817;3.81;0.0;24.0
1;3065793;6713718;Amaa;246;19930127;1993;1;27;3075000;6715000;0.6;2.7;-2.3;1.0;1682;4.19;0.0;25.0
1;3065793;6713718;Amaa;246;19930128;1993;1;28;3075000;6715000;-1.2;2.9;-8.4;1.0;1948;3.92;0.0;26.0
1;3065793;6713718;Amaa;246;19930129;1993;1;29;3075000;6715000;-0.8;1.8;-10.3;0.0;1291;4.13;0.0;26.0
1;3065793;6713718;Amaa;246;19930130;1993;1;30;3075000;6715000;-1.3;0.9;-3.7;0.0;1614;4.21;0.0;26.0
1;3065793;6713718;Amaa;246;19930131;1993;1;31;3075000;6715000;0.9;3.3;-0.6;0.0;2096;4.91;0.0;26.0
1;3065793;6713718;Amaa;246;19930201;1993;2;1;3075000;6715000;2.5;5.2;1.8;0.0;1517;4.72;0.0;26.0
1;3065793;6713718;Amaa;246;19930202;1993;2;2;3075000;6715000;1.2;4.7;1.6;0.0;2713;5.04;0.0;26.0
1;3065793;6713718;Amaa;246;19930203;1993;2;3;3075000;6715000;3.1;5.4;1.8;0.0;3284;6.42;0.0;26.0
1;3065793;6713718;Amaa;246;19930204;1993;2;4;3075000;6715000;4.0;7.7;2.6;0.0;2899;6.47;0.0;26.0
1;3065793;6713718;Amaa;246;19930205;1993;2;5;3075000;6715000;1.4;6.1;1.5;0.0;2228;4.07;0.0;26.0
1;3065793;6713718;Amaa;246;19930206;1993;2;6;3075000;6715000;0.8;2.9;0.6;0.0;3275;4.55;0.0;26.0
1;3065793;6713718;Amaa;246;19930207;1993;2;7;3075000;6715000;0.8;2.3;0.8;0.0;2946;4.44;0.0;26.0
1;3065793;6713718;Amaa;246;19930208;1993;2;8;3075000;6715000;3.0;6.2;2.6;0.0;3123;5.94;0.0;26.0
1;3065793;6713718;Amaa;246;19930209;1993;2;9;3075000;6715000;3.6;6.0;3.5;0.0;3545;5.81;0.0;26.0
1;3065793;6713718;Amaa;246;19930210;1993;2;10;3075000;6715000;2.4;5.6;3.5;0.0;2652;6.12;0.0;26.0
1;3065793;6713718;Amaa;246;19930211;1993;2;11;3075000;6715000;2.4;3.1;4.8;0.0;2213;6.03;0.0;26.0
1;3065793;6713718;Amaa;246;19930212;1993;2;12;3075000;6715000;0.5;2.8;-1.3;0.0;2304;5.2;0.0;26.0
1;3065793;6713718;Amaa;246;19930213;1993;2;13;3075000;6715000;1.0;3.1;-1.4;0.0;5239;5.11;0.0;26.0
1;3065793;6713718;Amaa;246;19930214;1993;2;14;3075000;6715000;0.4;1.7;-5.4;0.0;1989;4.66;0.0;26.0
1;3065793;6713718;Amaa;246;19930215;1993;2;15;3075000;6715000;1.7;2.4;0.3;0.0;1766;5.15;0.0;26.0
1;3065793;6713718;Amaa;246;19930216;1993;2;16;3075000;6715000;0.9;2.7;2.0;0.0;2887;5.37;0.0;26.0
1;3065793;6713718;Amaa;246;19930217;1993;2;17;3075000;6715000;1.3;2.5;1.6;0.0;5154;4.69;0.0;26.0
1;3065793;6713718;Amaa;246;19930218;1993;2;18;3075000;6715000;0.0;2.8;1.6;8.0;3729;3.25;0.0;34.0
1;3065793;6713718;Amaa;246;19930219;1993;2;19;3075000;6715000;-0.5;0.9;-0.3;4.0;2827;4.99;0.0;38.0
1;3065793;6713718;Amaa;246;19930220;1993;2;20;3075000;6715000;-4.2;-2.3;-6.0;0.0;5190;3.11;0.0;38.0
1;3065793;6713718;Amaa;246;19930221;1993;2;21;3075000;6715000;-4.9;-2.5;-5.0;2.0;2510;3.11;0.0;40.0
1;3065793;6713718;Amaa;246;19930222;1993;2;22;3075000;6715000;-3.9;-4.2;-2.7;0.0;6182;3.08;0.0;40.0
1;3065793;6713718;Amaa;246;19930223;1993;2;23;3075000;6715000;-2.8;-2.6;-4.8;0.0;3210;3.79;0.0;40.0
1;3065793;6713718;Amaa;246;19930224;1993;2;24;3075000;6715000;-3.3;-3.0;-5.5;0.0;2160;4.01;0.0;40.0
1;3065793;6713718;Amaa;246;19930225;1993;2;25;3075000;6715000;-1.2;0.6;-2.9;0.0;2871;4.95;0.0;40.0
1;3065793;6713718;Amaa;246;19930226;1993;2;26;3075000;6715000;-0.1;0.8;3.0;0.0;1446;4.5;0.0;40.0
1;3065793;6713718;Amaa;246;19930227;1993;2;27;3075000;6715000;-0.3;1.4;1.2;1.0;871;5.2;0.0;41.0
1;3065793;6713718;Amaa;246;19930228;1993;2;28;3075000;6715000;-0.8;0.4;0.3;0.0;2566;4.51;0.0;41.0
1;3065793;6713718;Amaa;246;19930301;1993;3;1;3075000;6715000;-0.8;0.0;-1.5;0.0;4661;4.19;0.0;41.0
1;3065793;6713718;Amaa;246;19930302;1993;3;2;3075000;6715000;-1.7;0.2;-0.2;0.0;3607;3.72;0.0;41.0
1;3065793;6713718;Amaa;246;19930303;1993;3;3;3075000;6715000;-1.6;-0.6;-7.1;0.0;4077;4.51;0.0;41.0
1;3065793;6713718;Amaa;246;19930304;1993;3;4;3075000;6715000;-1.0;0.5;0.0;0.0;1577;4.75;0.0;41.0
1;3065793;6713718;Amaa;246;19930305;1993;3;5;3075000;6715000;-0.2;0.9;-0.7;4.0;2340;5.29;0.0;45.0
1;3065793;6713718;Amaa;246;19930306;1993;3;6;3075000;6715000;-0.2;1.7;-0.2;0.0;2484;5.2;0.0;45.0
1;3065793;6713718;Amaa;246;19930307;1993;3;7;3075000;6715000;-1.8;-1.0;-0.4;0.0;2819;3.67;0.0;45.0
1;3065793;6713718;Amaa;246;19930308;1993;3;8;3075000;6715000;-0.5;1.3;-0.7;0.0;2665;4.03;0.0;45.0
1;3065793;6713718;Amaa;246;19930309;1993;3;9;3075000;6715000;0.6;2.4;0.0;0.0;5463;4.6;0.0;45.0
1;3065793;6713718;Amaa;246;19930310;1993;3;10;3075000;6715000;0.2;1.7;0.8;0.0;10821;3.96;0.0;45.0
1;3065793;6713718;Amaa;246;19930311;1993;3;11;3075000;6715000;0.5;2.0;-0.1;0.0;6307;3.72;0.0;45.0
1;3065793;6713718;Amaa;246;19930312;1993;3;12;3075000;6715000;0.9;3.4;1.0;0.0;5384;4.77;0.0;45.0
1;3065793;6713718;Amaa;246;19930313;1993;3;13;3075000;6715000;1.3;0.4;0.5;0.0;6049;5.27;0.0;45.0
1;3065793;6713718;Amaa;246;19930314;1993;3;14;3075000;6715000;1.4;1.3;-0.3;0.0;0;6.33;0.0;45.0
1;3065793;6713718;Amaa;246;19930315;1993;3;15;3075000;6715000;2.4;3.3;1.6;0.0;7746;6.11;0.0;45.0
1;3065793;6713718;Amaa;246;19930316;1993;3;16;3075000;6715000;3.4;5.9;2.6;1.0;5569;6.48;0.0;46.0
1;3065793;6713718;Amaa;246;19930317;1993;3;17;3075000;6715000;3.1;6.8;2.5;0.0;13169;5.49;0.0;46.0
1;3065793;6713718;Amaa;246;19930318;1993;3;18;3075000;6715000;2.1;4.8;1.8;16.0;10476;5.12;0.0;62.0
1;3065793;6713718;Amaa;246;19930319;1993;3;19;3075000;6715000;1.8;3.9;1.6;0.0;9214;4.88;0.0;62.0
1;3065793;6713718;Amaa;246;19930320;1993;3;20;3075000;6715000;2.2;3.2;1.4;0.0;9900;4.27;0.0;62.0
1;3065793;6713718;Amaa;246;19930321;1993;3;21;3075000;6715000;5.8;7.8;4.1;0.0;15371;6.58;0.7999999999999998;62.0
1;3065793;6713718;Amaa;246;19930322;1993;3;22;3075000;6715000;2.1;5.1;2.1;3.0;12747;5.4;0.7999999999999998;65.0
1;3065793;6713718;Amaa;246;19930323;1993;3;23;3075000;6715000;3.2;5.3;3.9;0.0;5595;5.87;0.7999999999999998;65.0
1;3065793;6713718;Amaa;246;19930324;1993;3;24;3075000;6715000;1.6;3.8;0.7;0.0;12317;5.31;0.7999999999999998;65.0
1;3065793;6713718;Amaa;246;19930325;1993;3;25;3075000;6715000;1.0;1.6;0.1;0.0;19802;4.65;0.7999999999999998;65.0
1;3065793;6713718;Amaa;246;19930326;1993;3;26;3075000;6715000;0.0;0.9;0.4;0.0;15773;4.47;0.7999999999999998;65.0
1;3065793;6713718;Amaa;246;19930327;1993;3;27;3075000;6715000;0.8;1.8;1.0;0.0;18148;4.67;0.7999999999999998;65.0
1;3065793;6713718;Amaa;246;19930328;1993;3;28;3075000;6715000;0.4;2.1;0.0;0.0;7161;4.76;0.7999999999999998;65.0
1;3065793;6713718;Amaa;246;19930329;1993;3;29;3075000;6715000;0.3;0.5;-2.5;0.0;6384;4.59;0.7999999999999998;65.0
1;3065793;6713718;Amaa;246;19930330;1993;3;30;3075000;6715000;0.5;0.8;0.2;5.0;4462;5.5;0.7999999999999998;70.0
1;3065793;6713718;Amaa;246;19930331;1993;3;31;3075000;6715000;0.8;1.0;-0.3;0.0;4083;6.21;0.7999999999999998;70.0
1;3065793;6713718;Amaa;246;19930401;1993;4;1;3075000;6715000;0.9;2.9;1.0;0.0;6720;6.09;0.7999999999999998;70.0
1;3065793;6713718;Amaa;246;19930402;1993;4;2;3075000;6715000;1.3;5.2;2.2;0.0;10939;5.34;0.7999999999999998;70.0
1;3065793;6713718;Amaa;246;19930403;1993;4;3;3075000;6715000;1.3;4.8;-1.4;0.0;11719;5.02;0.7999999999999998;70.0
1;3065793;6713718;Amaa;246;19930404;1993;4;4;3075000;6715000;1.3;2.6;-0.8;0.0;6014;5.09;0.7999999999999998;70.0
1;3065793;6713718;Amaa;246;19930405;1993;4;5;3075000;6715000;0.8;1.6;1.1;1.0;0;6.02;0.7999999999999998;71.0
1;3065793;6713718;Amaa;246;19930406;1993;4;6;3075000;6715000;0.7;2.4;0.8;4.0;2187;6.12;0.7999999999999998;75.0
1;3065793;6713718;Amaa;246;19930407;1993;4;7;3075000;6715000;1.0;1.5;2.2;4.0;1032;6.18;0.7999999999999998;79.0
1;3065793;6713718;Amaa;246;19930408;1993;4;8;3075000;6715000;-0.4;0.6;-0.9;0.0;17283;3.65;0.7999999999999998;79.0
1;3065793;6713718;Amaa;246;19930409;1993;4;9;3075000;6715000;-1.5;-0.3;-1.7;0.0;17944;2.57;0.7999999999999998;79.0
1;3065793;6713718;Amaa;246;19930410;1993;4;10;3075000;6715000;-0.4;0.8;-1.2;0.0;18197;3.6;0.7999999999999998;79.0
1;3065793;6713718;Amaa;246;19930411;1993;4;11;3075000;6715000;0.6;2.4;-2.9;0.0;18656;4.05;0.7999999999999998;79.0
1;3065793;6713718;Amaa;246;19930412;1993;4;12;3075000;6715000;0.4;3.1;-1.2;0.0;21618;3.85;0.7999999999999998;79.0
1;3065793;6713718;Amaa;246;19930413;1993;4;13;3075000;6715000;0.6;2.8;-2.2;0.0;18678;3.86;0.7999999999999998;79.0
1;3065793;6713718;Amaa;246;19930414;1993;4;14;3075000;6715000;1.3;5.1;-1.5;0.0;18365;5.37;0.7999999999999998;79.0
1;3065793;6713718;Amaa;246;19930415;1993;4;15;3075000;6715000;0.8;3.4;-0.2;0.0;18861;4.3;0.7999999999999998;79.0
1;3065793;6713718;Amaa;246;19930416;1993;4;16;3075000;6715000;2.0;3.3;-0.4;0.0;16740;4.92;0.7999999999999998;79.0
1;3065793;6713718;Amaa;246;19930417;1993;4;17;3075000;6715000;3.9;3.6;3.7;5.0;2343;6.75;0.7999999999999998;84.0
1;3065793;6713718;Amaa;246;19930418;1993;4;18;3075000;6715000;3.0;7.4;1.8;0.0;8272;5.69;0.7999999999999998;84.0
1;3065793;6713718;Amaa;246;19930419;1993;4;19;3075000;6715000;1.2;3.7;1.0;0.0;13634;4.73;0.7999999999999998;84.0
1;3065793;6713718;Amaa;246;19930420;1993;4;20;3075000;6715000;0.5;2.6;-0.1;0.0;19912;3.58;0.7999999999999998;84.0
1;3065793;6713718;Amaa;246;19930421;1993;4;21;3075000;6715000;3.0;3.3;0.6;5.0;7620;5.64;0.7999999999999998;89.0
1;3065793;6713718;Amaa;246;19930422;1993;4;22;3075000;6715000;6.4;9.7;2.2;0.0;20867;7.05;2.2;89.0
1;3065793;6713718;Amaa;246;19930423;1993;4;23;3075000;6715000;5.0;8.9;4.7;0.0;19042;7.22;2.2;89.0
1;3065793;6713718;Amaa;246;19930424;1993;4;24;3075000;6715000;4.3;10.0;6.5;0.0;16111;8.0;2.2;89.0
1;3065793;6713718;Amaa;246;19930425;1993;4;25;3075000;6715000;6.7;10.6;2.9;0.0;22506;7.63;3.9000000000000004;89.0
1;3065793;6713718;Amaa;246;19930426;1993;4;26;3075000;6715000;5.0;10.4;6.8;0.0;16540;7.64;3.9000000000000004;89.0
1;3065793;6713718;Amaa;246;19930427;1993;4;27;3075000;6715000;7.5;15.4;6.0;0.0;20303;7.75;6.4;89.0
1;3065793;6713718;Amaa;246;19930428;1993;4;28;3075000;6715000;4.5;9.9;4.7;0.0;17355;5.98;6.4;89.0
1;3065793;6713718;Amaa;246;19930429;1993;4;29;3075000;6715000;4.1;6.8;2.5;0.0;21788;5.53;6.4;89.0
1;3065793;6713718;Amaa;246;19930430;1993;4;30;3075000;6715000;4.6;8.1;4.8;0.0;22077;5.54;6.4;89.0
1;3065793;6713718;Amaa;246;19930501;1993;5;1;3075000;6715000;6.2;8.6;3.4;0.0;24109;5.96;7.6000000000000005;89.0
1;3065793;6713718;Amaa;246;19930502;1993;5;2;3075000;6715000;5.6;13.9;7.6;0.0;22218;7.47;8.2;89.0
1;3065793;6713718;Amaa;246;19930503;1993;5;3;3075000;6715000;6.4;13.0;7.0;0.0;20925;8.76;9.6;89.0
1;3065793;6713718;Amaa;246;19930504;1993;5;4;3075000;6715000;5.1;10.5;5.4;0.0;21554;7.85;9.7;89.0
1;3065793;6713718;Amaa;246;19930505;1993;5;5;3075000;6715000;4.7;5.3;2.2;2.0;18666;6.35;9.7;91.0
1;3065793;6713718;Amaa;246;19930506;1993;5;6;3075000;6715000;4.6;7.9;4.1;0.0;18265;8.31;9.7;91.0
1;3065793;6713718;Amaa;246;19930507;1993;5;7;3075000;6715000;4.9;9.5;3.6;0.0;20789;8.57;9.7;91.0
1;3065793;6713718;Amaa;246;19930508;1993;5;8;3075000;6715000;6.0;14.3;5.4;0.0;25459;8.44;10.7;91.0
1;3065793;6713718;Amaa;246;19930509;1993;5;9;3075000;6715000;4.7;7.7;5.9;0.0;23183;7.09;10.7;91.0
1;3065793;6713718;Amaa;246;19930510;1993;5;10;3075000;6715000;5.9;10.8;3.8;0.0;20958;7.59;11.6;91.0
1;3065793;6713718;Amaa;246;19930511;1993;5;11;3075000;6715000;7.3;12.2;4.6;0.0;26003;7.26;13.899999999999999;91.0
1;3065793;6713718;Amaa;246;19930512;1993;5;12;3075000;6715000;6.4;10.6;7.1;0.0;25287;7.85;15.299999999999999;91.0
1;3065793;6713718;Amaa;246;19930513;1993;5;13;3075000;6715000;4.7;11.2;8.5;0.0;17645;8.82;15.299999999999999;91.0
1;3065793;6713718;Amaa;246;19930514;1993;5;14;3075000;6715000;7.0;11.9;6.9;0.0;23667;8.71;17.299999999999997;91.0
1;3065793;6713718;Amaa;246;19930515;1993;5;15;3075000;6715000;8.0;15.2;8.6;0.0;18812;9.37;20.299999999999997;91.0
1;3065793;6713718;Amaa;246;19930516;1993;5;16;3075000;6715000;8.5;12.4;8.7;0.0;9732;11.17;23.799999999999997;91.0
1;3065793;6713718;Amaa;246;19930517;1993;5;17;3075000;6715000;8.8;13.2;6.1;0.0;22983;7.32;27.599999999999998;91.0
1;3065793;6713718;Amaa;246;19930518;1993;5;18;3075000;6715000;8.8;12.4;9.3;0.0;23480;7.77;31.4;91.0
1;3065793;6713718;Amaa;246;19930519;1993;5;19;3075000;6715000;10.8;15.7;5.3;0.0;27348;5.83;37.2;91.0
1;3065793;6713718;Amaa;246;19930520;1993;5;20;3075000;6715000;11.3;15.6;9.0;0.0;26730;7.81;43.5;91.0
1;3065793;6713718;Amaa;246;19930521;1993;5;21;3075000;6715000;9.6;16.4;6.1;0.0;26441;10.55;48.1;91.0
1;3065793;6713718;Amaa;246;19930522;1993;5;22;3075000;6715000;10.4;14.5;11.1;0.0;28799;7.64;53.5;91.0
1;3065793;6713718;Amaa;246;19930523;1993;5;23;3075000;6715000;12.2;12.8;7.5;0.0;25948;9.69;60.7;91.0
1;3065793;6713718;Amaa;246;19930524;1993;5;24;3075000;6715000;9.1;10.0;11.5;2.0;18894;10.32;64.8;93.0
1;3065793;6713718;Amaa;246;19930525;1993;5;25;3075000;6715000;6.1;7.6;7.6;0.0;24492;7.35;65.89999999999999;93.0
1;3065793;6713718;Amaa;246;19930526;1993;5;26;3075000;6715000;6.4;9.0;4.1;0.0;14123;6.46;67.3;93.0
1;3065793;6713718;Amaa;246;19930527;1993;5;27;3075000;6715000;6.0;9.4;5.3;0.0;22675;7.19;68.3;93.0
1;3065793;6713718;Amaa;246;19930528;1993;5;28;3075000;6715000;6.9;10.5;4.1;0.0;19819;6.86;70.2;93.0
1;3065793;6713718;Amaa;246;19930529;1993;5;29;3075000;6715000;8.5;13.0;9.0;1.0;17643;9.02;73.7;94.0
1;3065793;6713718;Amaa;246;19930530;1993;5;30;3075000;6715000;5.3;9.2;6.1;0.0;12375;8.82;74.0;94.0
1;3065793;6713718;Amaa;246;19930531;1993;5;31;3075000;6715000;7.6;10.2;4.9;3.0;10680;10.55;76.6;97.0
1;3065793;6713718;Amaa;246;19930601;1993;6;1;3075000;6715000;8.1;12.3;8.0;4.0;12579;11.72;79.69999999999999;101.0
1;3065793;6713718;Amaa;246;19930602;1993;6;2;3075000;6715000;7.1;12.1;7.2;1.0;0;10.93;81.79999999999998;102.0
1;3065793;6713718;Amaa;246;19930603;1993;6;3;3075000;6715000;6.2;8.8;4.4;4.0;8824;8.38;82.99999999999999;106.0
1;3065793;6713718;Amaa;246;19930604;1993;6;4;3075000;6715000;7.9;11.6;7.8;0.0;12664;8.5;85.89999999999999;106.0
1;3065793;6713718;Amaa;246;19930605;1993;6;5;3075000;6715000;9.5;16.9;5.2;3.0;22476;10.78;90.39999999999999;109.0
1;3065793;6713718;Amaa;246;19930606;1993;6;6;3075000;6715000;9.2;14.4;6.6;0.0;27732;9.21;94.6;109.0
1;3065793;6713718;Amaa;246;19930607;1993;6;7;3075000;6715000;10.4;11.9;8.7;0.0;23861;8.89;100.0;109.0
1;3065793;6713718;Amaa;246;19930608;1993;6;8;3075000;6715000;7.8;11.2;5.8;0.0;29893;7.51;102.8;109.0
1;3065793;6713718;Amaa;246;19930609;1993;6;9;3075000;6715000;9.3;15.5;3.8;0.0;29160;9.58;107.1;109.0
1;3065793;6713718;Amaa;246;19930610;1993;6;10;3075000;6715000;10.3;16.4;9.2;0.0;10181;9.55;112.39999999999999;109.0
1;3065793;6713718;Amaa;246;19930611;1993;6;11;3075000;6715000;7.8;11.8;6.6;0.0;27000;9.22;115.19999999999999;109.0
1;3065793;6713718;Amaa;246;19930612;1993;6;12;3075000;6715000;8.3;12.9;7.3;0.0;23999;9.18;118.49999999999999;109.0
1;3065793;6713718;Amaa;246;19930613;1993;6;13;3075000;6715000;7.2;7.4;8.7;0.0;4713;9.77;120.69999999999999;109.0
1;3065793;6713718;Amaa;246;19930614;1993;6;14;3075000;6715000;7.7;12.3;7.1;0.0;39319;7.73;123.39999999999999;109.0
1;3065793;6713718;Amaa;246;19930615;1993;6;15;3075000;6715000;7.9;9.9;4.6;1.0;16337;8.99;126.3;110.0
1;3065793;6713718;Amaa;246;19930616;1993;6;16;3075000;6715000;9.0;12.5;10.3;1.0;23567;9.6;130.3;111.0
1;3065793;6713718;Amaa;246;19930617;1993;6;17;3075000;6715000;10.1;13.0;10.4;2.0;773;12.54;135.4;113.0
1;3065793;6713718;Amaa;246;19930618;1993;6;18;3075000;6715000;9.8;15.3;3.9;0.0;28760;9.71;140.20000000000002;113.0
1;3065793;6713718;Amaa;246;19930619;1993;6;19;3075000;6715000;10.8;16.5;8.8;5.0;31221;10.54;146.00000000000003;118.0
1;3065793;6713718;Amaa;246;19930620;1993;6;20;3075000;6715000;10.7;13.8;11.1;9.0;10250;14.02;151.70000000000002;127.0
1;3065793;6713718;Amaa;246;19930621;1993;6;21;3075000;6715000;9.4;10.7;10.3;6.0;24167;12.51;156.10000000000002;133.0
1;3065793;6713718;Amaa;246;19930622;1993;6;22;3075000;6715000;8.7;8.7;10.2;0.0;16127;11.04;159.8;133.0
1;3065793;6713718;Amaa;246;19930623;1993;6;23;3075000;6715000;9.1;12.6;7.1;0.0;22032;9.73;163.9;133.0
1;3065793;6713718;Amaa;246;19930624;1993;6;24;3075000;6715000;10.5;14.8;4.8;0.0;23487;9.53;169.4;133.0
1;3065793;6713718;Amaa;246;19930625;1993;6;25;3075000;6715000;9.7;11.9;8.2;8.0;7046;11.21;174.1;141.0
1;3065793;6713718;Amaa;246;19930626;1993;6;26;3075000;6715000;9.0;12.0;10.3;0.0;26925;11.71;178.1;141.0
1;3065793;6713718;Amaa;246;19930627;1993;6;27;3075000;6715000;10.0;15.3;8.4;0.0;22888;11.39;183.1;141.0
1;3065793;6713718;Amaa;246;19930628;1993;6;28;3075000;6715000;11.8;16.2;8.3;0.0;13984;11.68;189.9;141.0
1;3065793;6713718;Amaa;246;19930629;1993;6;29;3075000;6715000;11.0;13.0;9.2;0.0;30658;10.18;195.9;141.0
1;3065793;6713718;Amaa;246;19930630;1993;6;30;3075000;6715000;11.8;17.4;6.3;0.0;27652;10.92;202.70000000000002;141.0
1;3065793;6713718;Amaa;246;19930701;1993;7;1;3075000;6715000;12.4;17.8;8.5;0.0;38435;10.79;210.10000000000002;141.0
1;3065793;6713718;Amaa;246;19930702;1993;7;2;3075000;6715000;13.6;18.1;9.7;0.0;23894;12.29;218.70000000000002;141.0
1;3065793;6713718;Amaa;246;19930703;1993;7;3;3075000;6715000;13.1;16.7;14.7;1.0;3930;14.76;226.8;142.0
1;3065793;6713718;Amaa;246;19930704;1993;7;4;3075000;6715000;13.4;18.4;11.8;0.0;31276;12.27;235.20000000000002;142.0
1;3065793;6713718;Amaa;246;19930705;1993;7;5;3075000;6715000;12.8;16.1;13.0;0.0;12873;11.36;243.00000000000003;142.0
1;3065793;6713718;Amaa;246;19930706;1993;7;6;3075000;6715000;12.0;17.3;10.7;0.0;26199;9.21;250.00000000000003;142.0
1;3065793;6713718;Amaa;246;19930707;1993;7;7;3075000;6715000;11.1;15.4;6.6;0.0;23677;10.5;256.1;142.0
1;3065793;6713718;Amaa;246;19930708;1993;7;8;3075000;6715000;12.3;16.5;11.3;0.0;22550;11.14;263.40000000000003;142.0
1;3065793;6713718;Amaa;246;19930709;1993;7;9;3075000;6715000;13.3;16.9;9.6;0.0;18312;14.18;271.70000000000005;142.0
1;3065793;6713718;Amaa;246;19930710;1993;7;10;3075000;6715000;13.8;21.9;13.1;0.0;27282;14.19;280.50000000000006;142.0
1;3065793;6713718;Amaa;246;19930711;1993;7;11;3075000;6715000;11.6;17.4;12.0;2.0;3276;14.51;287.1000000000001;144.0
1;3065793;6713718;Amaa;246;19930712;1993;7;12;3075000;6715000;15.9;20.6;12.7;0.0;24584;13.31;298.00000000000006;144.0
1;3065793;6713718;Amaa;246;19930713;1993;7;13;3075000;6715000;14.4;20.1;14.6;0.0;14688;15.0;307.40000000000003;144.0
